2.394699999999999918e+01	2.438817102647603363e+01
2.561100000000000065e+01	2.657652229024592572e+01
2.159400000000000119e+01	2.377174805579898020e+01
2.354500000000000171e+01	2.488302595399703421e+01
2.144699999999999918e+01	2.072747209696248660e+01
2.318599999999999994e+01	2.306424242533136848e+01
2.458199999999999719e+01	2.260629464524626187e+01
2.782900000000000063e+01	2.520654594622886790e+01
2.363199999999999790e+01	2.260392729409227286e+01
1.922599999999999909e+01	2.000657528261371354e+01
2.548900000000000077e+01	2.198998764747700108e+01
2.361199999999999832e+01	2.366116249566885443e+01
2.204699999999999704e+01	2.502336567719892457e+01
2.641499999999999915e+01	2.353469608759332488e+01
2.084600000000000009e+01	2.323160391931317648e+01
2.082600000000000051e+01	2.091655398000932564e+01
2.631500000000000128e+01	2.315958781628550867e+01
2.796599999999999753e+01	2.653765150025545694e+01
2.055699999999999861e+01	2.378753177441961597e+01
2.268499999999999872e+01	2.227329984717142963e+01
1.858500000000000085e+01	2.042507551823326040e+01
2.325199999999999889e+01	2.310444988602614558e+01
2.838599999999999923e+01	2.531495540987721071e+01
2.035399999999999920e+01	2.142858020313661882e+01
2.062400000000000233e+01	2.072992300940185828e+01
1.999800000000000111e+01	2.039026324937705326e+01
2.370499999999999829e+01	2.301906263866451141e+01
2.557499999999999929e+01	2.496265859054535241e+01
2.248699999999999832e+01	2.569053250892941875e+01
2.091800000000000281e+01	2.341202348804398525e+01
2.266499999999999915e+01	2.405668659505643348e+01
2.416800000000000281e+01	2.277561643854982876e+01
2.135699999999999932e+01	2.191916169862505370e+01
2.389699999999999847e+01	2.276033619949102160e+01
2.649399999999999977e+01	2.385803891053015846e+01
1.953500000000000014e+01	2.064292570168575125e+01
2.891099999999999781e+01	2.377246732909112836e+01
2.161100000000000065e+01	2.308595468565357578e+01
2.487300000000000111e+01	2.385024355323260892e+01
2.318900000000000006e+01	2.318741531285093771e+01
1.526299999999999990e+01	2.035326724994033043e+01
2.579400000000000048e+01	2.391256280253042021e+01
2.372800000000000153e+01	2.409368895983500636e+01
2.636699999999999733e+01	2.369479338089776377e+01
2.833300000000000196e+01	2.449857944493356499e+01
2.021300000000000097e+01	2.310584529108242791e+01
2.620800000000000196e+01	2.419900731892033718e+01
2.371300000000000097e+01	2.144628692763938815e+01
2.441300000000000026e+01	2.492012845657115605e+01
2.014199999999999946e+01	1.974081687135110030e+01
2.435599999999999810e+01	2.252880424463402420e+01
2.253800000000000026e+01	2.315124888133050618e+01
2.504500000000000171e+01	2.347837343917979780e+01
1.932600000000000051e+01	2.052676680863274328e+01
2.152100000000000080e+01	2.057416993795340687e+01
2.417199999999999704e+01	2.158972279346019718e+01
2.399199999999999733e+01	2.213017582116622606e+01
2.672199999999999775e+01	2.547800130817279651e+01
2.361800000000000210e+01	2.360209976902884677e+01
2.172500000000000142e+01	2.171483678821105201e+01
2.484099999999999753e+01	2.456672604412905159e+01
2.065800000000000125e+01	2.248178999940998679e+01
2.436800000000000210e+01	2.240430549309767017e+01
2.411599999999999966e+01	2.020437328784488784e+01
2.484400000000000119e+01	2.440878737392727871e+01
1.805300000000000082e+01	2.000402862763596801e+01
2.313800000000000168e+01	2.413797272743664024e+01
2.202300000000000324e+01	2.169691450906375962e+01
2.474800000000000111e+01	2.127849763646033310e+01
1.805900000000000105e+01	2.088759798404796797e+01
1.945100000000000051e+01	2.120935012613571757e+01
2.528699999999999903e+01	2.344405763125202569e+01
2.373300000000000054e+01	2.072511316035561180e+01
1.965500000000000114e+01	2.143643227905544180e+01
2.323600000000000065e+01	2.360988638481949309e+01
2.161199999999999832e+01	2.036833335032306991e+01
2.324500000000000099e+01	2.178073008187602255e+01
2.512300000000000111e+01	2.523748875435923011e+01
2.428099999999999881e+01	2.267120072003802989e+01
2.460699999999999932e+01	2.271945933263084427e+01
2.296599999999999753e+01	2.396379222710138635e+01
2.669300000000000139e+01	2.349633319768208750e+01
1.754200000000000159e+01	1.988629421090204374e+01
2.728699999999999903e+01	2.462746523218807582e+01
2.008299999999999841e+01	2.391003928539053547e+01
2.273300000000000054e+01	2.174906315055054762e+01
2.348300000000000054e+01	2.141743876033714500e+01
1.908500000000000085e+01	2.220011950058832539e+01
2.042299999999999827e+01	1.914513911538676183e+01
1.770299999999999940e+01	2.110312845377453783e+01
2.446400000000000219e+01	2.301234557509423340e+01
2.079500000000000171e+01	2.115755394955563062e+01
2.045499999999999829e+01	2.232458038808585599e+01
2.303099999999999881e+01	2.355254261463053922e+01
2.027299999999999969e+01	1.911183351361763982e+01
2.471800000000000352e+01	2.329634916509334275e+01
2.222199999999999775e+01	2.225448478324554813e+01
1.849399999999999977e+01	2.342820245356836040e+01
2.084800000000000253e+01	2.102265161157606599e+01
2.144599999999999795e+01	2.190382158293593307e+01
1.887800000000000011e+01	2.111561262232940805e+01
2.531099999999999994e+01	2.467241924400175179e+01
1.686899999999999977e+01	1.890848934246779578e+01
2.787000000000000099e+01	2.506223253118557182e+01
2.105300000000000082e+01	2.027814236782504764e+01
1.494900000000000162e+01	1.689641515053986254e+01
1.839099999999999824e+01	1.861258925230719896e+01
2.517900000000000205e+01	2.389133739567091297e+01
2.152699999999999747e+01	2.031200865828929736e+01
2.382600000000000051e+01	2.534104315685411279e+01
1.800400000000000134e+01	2.334449136432456129e+01
2.367300000000000182e+01	2.302594808929748993e+01
2.236699999999999733e+01	2.126201777945061266e+01
2.438400000000000034e+01	2.073144571377264356e+01
2.370100000000000051e+01	2.170867497627505927e+01
2.302699999999999747e+01	2.326513668082045072e+01
2.306500000000000128e+01	2.301817639704398744e+01
2.296300000000000097e+01	2.326259429397824974e+01
2.526199999999999690e+01	2.217398039009261623e+01
2.592399999999999949e+01	2.504626561702015053e+01
2.594900000000000162e+01	2.368199930685749166e+01
1.829799999999999827e+01	1.952874258936111929e+01
2.108500000000000085e+01	2.114746715623691387e+01
2.649099999999999966e+01	2.143294249300076615e+01
1.564599999999999902e+01	2.185918929639592534e+01
2.873400000000000176e+01	2.767550634721528269e+01
2.199300000000000210e+01	2.110703379502576382e+01
2.093400000000000105e+01	2.232179525333117454e+01
2.639600000000000080e+01	2.521786995695638822e+01
2.136300000000000310e+01	2.074884645051030319e+01
2.313899999999999935e+01	2.202527139666749179e+01
2.519300000000000139e+01	2.047348884532782876e+01
2.332300000000000040e+01	2.034676114616959808e+01
2.462500000000000000e+01	2.300404904763439617e+01
1.966199999999999903e+01	2.391662739829639506e+01
2.005599999999999739e+01	2.293038444810244059e+01
1.837699999999999889e+01	2.272994625621744191e+01
1.930000000000000071e+01	2.032892669743448266e+01
2.191499999999999915e+01	2.141572746972170549e+01
2.298099999999999810e+01	2.291195786335736528e+01
2.424199999999999733e+01	2.266361253082082072e+01
2.268199999999999861e+01	2.126057558646047596e+01
2.461300000000000310e+01	2.185135790931738953e+01
2.225000000000000000e+01	1.982514364054138412e+01
2.305999999999999872e+01	2.148008834431048086e+01
2.018700000000000117e+01	2.157175433080629645e+01
2.070300000000000296e+01	2.270637436460440739e+01
1.836799999999999855e+01	2.169379237645132008e+01
2.411699999999999733e+01	2.332170291027380316e+01
2.050300000000000011e+01	2.215501822911235763e+01
2.554800000000000182e+01	2.558547325587921506e+01
2.023799999999999955e+01	2.285613436893441985e+01
1.993299999999999983e+01	2.141920408253734109e+01
2.126999999999999957e+01	2.191228222431126227e+01
2.192099999999999937e+01	2.253954995563104546e+01
2.449099999999999966e+01	2.485575848766924878e+01
1.989600000000000080e+01	2.206288481384918754e+01
2.233099999999999952e+01	2.364194007894721494e+01
2.562000000000000099e+01	2.476571192552722778e+01
2.105800000000000338e+01	2.237503879777978000e+01
2.462699999999999889e+01	2.713319151726309642e+01
2.456699999999999662e+01	2.468163851543013720e+01
2.355099999999999838e+01	2.109011904352762556e+01
2.430800000000000338e+01	2.110685457726554404e+01
1.928500000000000014e+01	1.988694880810040644e+01
2.452199999999999847e+01	2.445354553940518727e+01
1.925000000000000000e+01	2.015297987962407333e+01
2.123400000000000176e+01	2.118518266606373857e+01
2.040700000000000003e+01	2.236701452994231332e+01
1.898999999999999844e+01	2.217731882589567505e+01
1.864099999999999824e+01	2.137087922919402416e+01
2.162300000000000111e+01	2.014349105410017415e+01
2.539999999999999858e+01	2.483811918189271495e+01
2.258300000000000196e+01	2.124417536592438083e+01
2.363599999999999923e+01	2.267459892369692298e+01
2.296000000000000085e+01	2.396165631816852581e+01
2.333900000000000219e+01	2.202841798228326908e+01
2.763899999999999935e+01	2.634998829784305485e+01
2.217699999999999960e+01	2.285622061445541675e+01
2.384900000000000020e+01	2.263142256442153766e+01
2.484099999999999753e+01	2.163407366371232854e+01
2.336300000000000310e+01	2.235912898098493073e+01
2.149300000000000210e+01	2.235388671105952696e+01
2.126500000000000057e+01	2.147890674454817272e+01
2.020799999999999841e+01	1.898544670754115415e+01
1.594900000000000162e+01	2.065588649864844584e+01
2.588100000000000023e+01	2.199057679748757010e+01
2.413199999999999790e+01	2.231155472003348095e+01
2.362699999999999889e+01	2.478474522708538785e+01
2.224800000000000111e+01	2.360200177698209956e+01
2.062099999999999866e+01	2.150883208458337492e+01
2.782800000000000296e+01	2.447334557580821013e+01
2.410599999999999810e+01	2.226201901015314988e+01
2.710699999999999932e+01	2.541616957693157630e+01
2.526300000000000168e+01	2.315653706866988415e+01
2.107800000000000296e+01	2.166365575991725834e+01
1.792200000000000060e+01	2.264597730168453893e+01
2.314300000000000068e+01	2.542069393197511573e+01
2.387400000000000233e+01	2.213583797459356362e+01
2.023300000000000054e+01	2.386273153577310779e+01
2.630199999999999960e+01	2.458721207729918845e+01
2.649099999999999966e+01	2.540426738791418870e+01
2.458399999999999963e+01	2.088615360619585104e+01
2.169500000000000028e+01	2.182008891587238963e+01
