2.394699999999999918e+01	2.457235657039010945e+01
2.561100000000000065e+01	2.643326687048729084e+01
2.159400000000000119e+01	2.402922505807556064e+01
2.354500000000000171e+01	2.486790060935308944e+01
2.144699999999999918e+01	2.087188146335851968e+01
2.318599999999999994e+01	2.299626344058246730e+01
2.458199999999999719e+01	2.288582087610448923e+01
2.782900000000000063e+01	2.540592300447524465e+01
2.363199999999999790e+01	2.282947795672902203e+01
1.922599999999999909e+01	2.038455612270947981e+01
2.548900000000000077e+01	2.229383440380664894e+01
2.361199999999999832e+01	2.363894556400401825e+01
2.204699999999999704e+01	2.485997903311055524e+01
2.641499999999999915e+01	2.363358378099531976e+01
2.084600000000000009e+01	2.329510742845217663e+01
2.082600000000000051e+01	2.106101407142218562e+01
2.631500000000000128e+01	2.315840925228721758e+01
2.796599999999999753e+01	2.649860818101116777e+01
2.055699999999999861e+01	2.378769243682550893e+01
2.268499999999999872e+01	2.233351200030136496e+01
1.858500000000000085e+01	2.067977821290240570e+01
2.325199999999999889e+01	2.326073207488683181e+01
2.838599999999999923e+01	2.530887708035039552e+01
2.035399999999999920e+01	2.158615877176850262e+01
2.062400000000000233e+01	2.094847161212853237e+01
1.999800000000000111e+01	2.077670201048108112e+01
2.370499999999999829e+01	2.330045678172424672e+01
2.557499999999999929e+01	2.500434864017144676e+01
2.248699999999999832e+01	2.541193333738600657e+01
2.091800000000000281e+01	2.359138562721397392e+01
2.266499999999999915e+01	2.412887703435759335e+01
2.416800000000000281e+01	2.290230539551829025e+01
2.135699999999999932e+01	2.207450762115634291e+01
2.389699999999999847e+01	2.278605401837282685e+01
2.649399999999999977e+01	2.390191442892470519e+01
1.953500000000000014e+01	2.089173238320251969e+01
2.891099999999999781e+01	2.394419617665510813e+01
2.161100000000000065e+01	2.308740562286667242e+01
2.487300000000000111e+01	2.411631104975100826e+01
2.318900000000000006e+01	2.332779338739281982e+01
1.526299999999999990e+01	2.065850948750105331e+01
2.579400000000000048e+01	2.382663445472261188e+01
2.372800000000000153e+01	2.421550363323178701e+01
2.636699999999999733e+01	2.412286192207869462e+01
2.833300000000000196e+01	2.450919042192107966e+01
2.021300000000000097e+01	2.315133709081717228e+01
2.620800000000000196e+01	2.434082631257088636e+01
2.371300000000000097e+01	2.201152169079753307e+01
2.441300000000000026e+01	2.480777969915682846e+01
2.014199999999999946e+01	1.998842115066229397e+01
2.435599999999999810e+01	2.261109973337732271e+01
2.253800000000000026e+01	2.348165882278438232e+01
2.504500000000000171e+01	2.342758821982977580e+01
1.932600000000000051e+01	2.092698576186646520e+01
2.152100000000000080e+01	2.081169049628666912e+01
2.417199999999999704e+01	2.175310804841882018e+01
2.399199999999999733e+01	2.249603312801157529e+01
2.672199999999999775e+01	2.542140435557778844e+01
2.361800000000000210e+01	2.364721870005892512e+01
2.172500000000000142e+01	2.180057778161376802e+01
2.484099999999999753e+01	2.485532373900080927e+01
2.065800000000000125e+01	2.259951813643547780e+01
2.436800000000000210e+01	2.267318570597086591e+01
2.411599999999999966e+01	2.019013643589996221e+01
2.484400000000000119e+01	2.457157420599558151e+01
1.805300000000000082e+01	2.001984833268500807e+01
2.313800000000000168e+01	2.453543906241782224e+01
2.202300000000000324e+01	2.194260345116637367e+01
2.474800000000000111e+01	2.127571908669624889e+01
1.805900000000000105e+01	2.126482728973455139e+01
1.945100000000000051e+01	2.135065199175023309e+01
2.528699999999999903e+01	2.364797014521056084e+01
2.373300000000000054e+01	2.099997630033477236e+01
1.965500000000000114e+01	2.182622352019783563e+01
2.323600000000000065e+01	2.363031539022640715e+01
2.161199999999999832e+01	2.067811683135274592e+01
2.324500000000000099e+01	2.186326997584724552e+01
2.512300000000000111e+01	2.515910783473095691e+01
2.428099999999999881e+01	2.290242707238171249e+01
2.460699999999999932e+01	2.278429321041435429e+01
2.296599999999999753e+01	2.415473023023885801e+01
2.669300000000000139e+01	2.345382477638094443e+01
1.754200000000000159e+01	2.021463306722810671e+01
2.728699999999999903e+01	2.450701677011657509e+01
2.008299999999999841e+01	2.411412666692510243e+01
2.273300000000000054e+01	2.182652383070810131e+01
2.348300000000000054e+01	2.163834587712353041e+01
1.908500000000000085e+01	2.227257834021081351e+01
2.042299999999999827e+01	1.923413780930460604e+01
1.770299999999999940e+01	2.130088636169538319e+01
2.446400000000000219e+01	2.323618136206297535e+01
2.079500000000000171e+01	2.126697583744466158e+01
2.045499999999999829e+01	2.243513136826584287e+01
2.303099999999999881e+01	2.351322806057470061e+01
2.027299999999999969e+01	1.930437918568831179e+01
2.471800000000000352e+01	2.341315365157401374e+01
2.222199999999999775e+01	2.230756332987521873e+01
1.849399999999999977e+01	2.336420914324037312e+01
2.084800000000000253e+01	2.151127031946096224e+01
2.144599999999999795e+01	2.214864982226258050e+01
1.887800000000000011e+01	2.101530405088768916e+01
2.531099999999999994e+01	2.474307487181498999e+01
1.686899999999999977e+01	1.919408783511282834e+01
2.787000000000000099e+01	2.499923962863884341e+01
2.105300000000000082e+01	2.056380771564942833e+01
1.494900000000000162e+01	1.734487851062241148e+01
1.839099999999999824e+01	1.910399993893797088e+01
2.517900000000000205e+01	2.400662569596234164e+01
2.152699999999999747e+01	2.059716485104089401e+01
2.382600000000000051e+01	2.555614583237042226e+01
1.800400000000000134e+01	2.356581594865601303e+01
2.367300000000000182e+01	2.334581340561946305e+01
2.236699999999999733e+01	2.147436857807242561e+01
2.438400000000000034e+01	2.070708597444136245e+01
2.370100000000000051e+01	2.196667235419355180e+01
2.302699999999999747e+01	2.353648364682486260e+01
2.306500000000000128e+01	2.303548064767323922e+01
2.296300000000000097e+01	2.317676741644529059e+01
2.526199999999999690e+01	2.220720608558360709e+01
2.592399999999999949e+01	2.506937622326158888e+01
2.594900000000000162e+01	2.393309418201018701e+01
1.829799999999999827e+01	1.981514437801893891e+01
2.108500000000000085e+01	2.143885564633593077e+01
2.649099999999999966e+01	2.166000141446948035e+01
1.564599999999999902e+01	2.198403305522081652e+01
2.873400000000000176e+01	2.784314772569747021e+01
2.199300000000000210e+01	2.123812265273821964e+01
2.093400000000000105e+01	2.248219485892904146e+01
2.639600000000000080e+01	2.524153157563247163e+01
2.136300000000000310e+01	2.109342111819325183e+01
2.313899999999999935e+01	2.217323070124006890e+01
2.519300000000000139e+01	2.086236170657452860e+01
2.332300000000000040e+01	2.057393888085531941e+01
2.462500000000000000e+01	2.295212759858659979e+01
1.966199999999999903e+01	2.387082917169792751e+01
2.005599999999999739e+01	2.312655795682566406e+01
1.837699999999999889e+01	2.286272184736034063e+01
1.930000000000000071e+01	2.064682225929485426e+01
2.191499999999999915e+01	2.168971394474726821e+01
2.298099999999999810e+01	2.325150331009519533e+01
2.424199999999999733e+01	2.274526165144858680e+01
2.268199999999999861e+01	2.166048680371954660e+01
2.461300000000000310e+01	2.164972586750690553e+01
