2.394699999999999918e+01	2.471767662131219012e+01
2.561100000000000065e+01	2.575803464724915415e+01
2.159400000000000119e+01	2.494319936965920448e+01
2.354500000000000171e+01	2.600732884221299912e+01
2.144699999999999918e+01	2.164804155854444190e+01
2.318599999999999994e+01	2.354217508251240432e+01
2.458199999999999719e+01	2.399253987378407160e+01
2.782900000000000063e+01	2.426166206283481941e+01
2.363199999999999790e+01	2.232153878628894006e+01
1.922599999999999909e+01	2.045944571182276306e+01
2.548900000000000077e+01	2.316890389735307565e+01
2.361199999999999832e+01	2.396076305778800020e+01
2.204699999999999704e+01	2.422781655238204834e+01
2.641499999999999915e+01	2.254756537711883269e+01
2.084600000000000009e+01	2.299107770435998432e+01
2.082600000000000051e+01	2.147862434333415038e+01
2.631500000000000128e+01	2.265416637499600583e+01
2.796599999999999753e+01	2.553082022827991437e+01
2.055699999999999861e+01	2.388661333083974370e+01
2.268499999999999872e+01	2.282106967130257402e+01
1.858500000000000085e+01	2.082806773962453661e+01
2.325199999999999889e+01	2.284558408477397151e+01
2.838599999999999923e+01	2.471117585115545623e+01
2.035399999999999920e+01	2.269614489808025226e+01
2.062400000000000233e+01	2.119978923107737856e+01
1.999800000000000111e+01	2.097226071579060402e+01
2.370499999999999829e+01	2.263304466532932935e+01
2.557499999999999929e+01	2.494545568956182180e+01
2.248699999999999832e+01	2.679761294401982141e+01
2.091800000000000281e+01	2.280960578810598705e+01
2.266499999999999915e+01	2.378583617529107386e+01
2.416800000000000281e+01	2.240260222736687368e+01
2.135699999999999932e+01	2.152785904108330328e+01
2.389699999999999847e+01	2.254738508573454325e+01
2.649399999999999977e+01	2.283221785227250322e+01
1.953500000000000014e+01	2.063675805708971467e+01
2.891099999999999781e+01	2.379736270281690835e+01
2.161100000000000065e+01	2.328433443144704285e+01
2.487300000000000111e+01	2.522724074678852446e+01
2.318900000000000006e+01	2.398051424186716574e+01
1.526299999999999990e+01	2.070597335450128540e+01
2.579400000000000048e+01	2.353111100582080795e+01
2.372800000000000153e+01	2.435710795221706348e+01
2.636699999999999733e+01	2.396738698963962122e+01
2.833300000000000196e+01	2.576055977862758439e+01
2.021300000000000097e+01	2.256600591741289108e+01
2.620800000000000196e+01	2.305496525051350076e+01
2.371300000000000097e+01	2.224370012345672265e+01
2.441300000000000026e+01	2.431676592036340168e+01
2.014199999999999946e+01	2.135227005244761145e+01
2.435599999999999810e+01	2.323649670787875721e+01
